User_ID,Age_Group,Gender,Social_Status
9179374845533664695,55+,Female,Low
-3641940297903417630,55+,Male,High
5293341327871844634,25-34,Male,Middle
2833392608558929865,25-34,Male,High
-2118928227015026784,45-54,Unknown,Streaming
7927087809072931875,18-24,Male,Middle
-2917624905175982187,55+,Male,Low
220707510829327554,55+,Male,Low
-3423729878652911704,35-44,Female,High
-2801444868491688491,55+,Female,Middle
-9219556916366659064,45-54,Male,Middle
2821049165187879223,25-34,Female,Middle
-125710072003203043,55+,Male,High
-3183628577354420227,18-24,Male,High
-117206855525407510,45-54,Female,Low
6404571419940709646,35-44,Male,High
2024919894477282175,45-54,Male,High
-3904059772991288495,55+,Male,Low
-1552531835747336237,35-44,Male,Low
-9075991202241891313,55+,Male,High
7768813615895639398,55+,Female,Middle
2195493927111581057,35-44,Female,High
358884700284009159,45-54,Female,Low
-6653813483065971862,35-44,Female,Middle
8197987500526291766,25-34,Female,Low
5412360275240997638,55+,Female,Low
-3312262857928234866,45-54,Female,Low
-9071285182063819072,25-34,Male,Middle
4314925616125296408,18-24,Female,Low
8451066067778747066,18-24,Female,Middle
-4042382285300338838,55+,Male,Low
3172717202002685751,45-54,Female,Middle
8654329232319155473,45-54,Female,High
4160385359325614352,18-24,Male,High
-902047458964549368,55+,Female,Low
1043438209482240924,18-24,Female,Low
-5277165830965033102,55+,Female,Low
1416603722826394440,35-44,Female,Middle
1364703654289145564,18-24,Female,Low
531549346789358828,18-24,Streaming,Low
-3391034822452297049,45-54,Male,High
-1250755266668803885,35-44,Male,High
-6492470900863559541,18-24,Female,Middle
-3530642587732553276,45-54,Female,High
-4501556401909303793,18-24,Male,Low
-7148570993023737749,18-24,Male,High
-5205713402595984200,35-44,Male,Low
-8247553956408425532,45-54,Male,High
291377836315219763,25-34,Female,Low
-1246087337580016142,45-54,Female,Middle
6390723728804870948,45-54,Male,High
1959452712817133478,25-34,Female,Middle
5037607527084597447,35-44,Male,Middle
8731947505097728815,35-44,Female,Low
-7664847670740552516,18-24,Male,High
-6732811880695726294,25-34,Male,Middle
1450773408935452057,25-34,Male,Medios sociales
8545812563619597248,45-54,Male,Low
-3723056833696514281,45-54,Female,Low
4637128963823985001,55+,Female,Low
-8974248036541520060,35-44,Male,Middle
5605542555111961112,55+,Female,Low
-2208209842041446053,35-44,Female,High
4255307931932182255,18-24,Female,Low
-1838439923839433245,18-24,Female,Low
6698706425917864547,55+,Male,High
-7740560987865059023,55+,Male,High
-2328886057320542478,45-54,Male,High
9093675959661118854,35-44,Female,Low
2972389808674572000,35-44,Female,High
6468272123029821946,25-34,Male,High
-6272016880575640605,45-54,Male,Low
-6944138681008239996,45-54,Male,High
-127517936045612273,18-24,Male,Low
-3942352791661599826,45-54,Female,High
-5270800104811323129,35-44,Male,High
-4235595698338573052,45-54,Male,Achats
-5909404550864168151,45-54,Male,Low
-4544895335032331659,55+,Male,High
-5791263134614052338,55+,Female,Low
3656733076463069839,35-44,Female,Middle
-4988675067248520237,55+,Female,Low
-5183826176929810057,55+,Female,Low
-8818626466651837046,18-24,Male,High
4521864876110196368,55+,Male,Low
-4101469142259787002,18-24,Female,Low
-5933241767887972956,45-54,Male,High
-7276317014312363228,55+,Male,High
-7768442720896525696,45-54,Female,Middle
-8410809636617105856,45-54,Male,Low
6912047311619262537,45-54,Male,Middle
-797841798667179688,45-54,Female,High
741882096926926177,35-44,Male,Middle
-7034047199015689430,Streaming,Female,Low
405353535509419604,45-54,Male,High
-3100954256886506105,45-54,Male,Middle
7467352704326395766,This is free text for Age_Group,Male,Low
1008777021156396579,45-54,Male,Middle
-5724195912029138530,35-44,Male,Low
-2980133556818296058,18-24,Female,Low
5997707160709318223,This is free text for Age_Group,Male,Middle
3291584066732895748,45-54,Female,Middle
6919859642785635433,25-34,Unknown,Low
-3074740291803511543,35-44,Male,High
4951177173581798281,55+,Female,Low
-3415202308361210331,55+,Male,Low
-8179049796543951180,35-44,Male,Middle
1268583581427397108,18-24,Male,High
-8766135510967023740,25-34,Female,High
-3291630156586694759,18-24,Female,Low
-8543679895706169860,25-34,Male,Low
-3180020882676397688,25-34,Male,Low
4719435815156735493,55+,Male,High
-2849014958669571371,35-44,This is free text for Gender,Low
8065983355859297674,18-24,Female,Low
-8755081592615802114,25-34,Female,Low
-1387066403543965014,25-34,Female,High
-4335212483297460200,18-24,Female,Middle
-8990235439824140193,45-54,Male,Low
7307522207727932200,55+,Female,High
988685034245398254,18-24,Female,High
-3856989239613654419,35-44,Male,High
-2245243503753906479,25-34,Female,High
5727310728359661677,45-54,Male,Low
-4634359287767254431,45-54,Male,Low
-810756013618563535,This is free text for Age_Group,Female,High
6572229087057367736,25-34,Female,Middle
7520430646903520717,45-54,Male,High
-7419645429160931903,45-54,Female,High
6243829694707100976,55+,Female,Low
97536363966584298,45-54,Female,High
2513866134548502946,45-54,Male,High
3577022593982202284,45-54,Female,Middle
9192998322018968055,45-54,Male,Low
819688804952645773,25-34,Female,Low
-846694558793574168,25-34,Male,Low
-793858012580643476,35-44,Female,Low
7714874116265642206,18-24,Female,High
-5296812299775894752,25-34,Female,This is free text for Social_Status
1480564573075354196,25-34,Male,High
-5661213342002296704,18-24,Male,High
5366101932168012687,55+,Male,Middle
1829510484953136829,55+,Male,High
-5454205026182618844,55+,Female,High
-6763347159043612080,55+,Male,Low
520597256143090385,55+,Male,Low
8935749336665472901,55+,Male,Low
1296096457949757065,35-44,Male,Middle
2308082449608853542,This is free text for Age_Group,Female,Low
51567613342305530,25-34,Female,Low
7953203913408673803,45-54,Male,Middle
5274035007293078374,35-44,Male,Middle
-8019792909660829965,35-44,Male,Low
-3453916590589061733,25-34,Female,High
5584530674527297180,55+,Female,Low
-7355985933322925873,25-34,Male,Low
6878759928237508507,25-34,Male,Middle
2329054741118253550,18-24,This is free text for Gender,Middle
-3536364058640530167,18-24,Male,Middle
-4652290308448946811,18-24,Male,Low
2513866134548502946,18-24,Male,Middle
-5833435013083423596,35-44,Male,Middle
2775336949300353225,25-34,Female,High
-8389646121079468609,45-54,Male,Low
-1301375904365537830,25-34,Female,Middle
-1802648612763239728,55+,Male,Low
5383040605613047044,55+,Male,High
-2786163946514656182,18-24,Female,Low
-9192221711426058671,55+,Male,High
-7087845577205020007,55+,Male,Low
-1734267197566080399,35-44,Female,High
2715766860219141416,45-54,Unknown,High
-3603543777684986504,35-44,Male,Middle
-2879338079277911981,18-24,Female,High
8801455261512539408,25-34,Male,High
5849754015944372648,18-24,Male,Middle
-7215461683568133291,45-54,Female,Middle
1777805391001167508,55+,Male,Middle
3834867362077244869,35-44,Female,Low
5659070936583261943,55+,Female,Low
-8093343844437761706,18-24,Female,Middle
461929086572734685,This is free text for Age_Group,Male,Middle
-5844730176438704471,55+,Male,High
2612422546097102578,45-54,Female,Middle
-6898345150975606396,55+,Female,Low
-3774079066010116176,55+,Male,This is free text for Social_Status
4293862686181262784,35-44,Female,Middle
-8826770982139196152,45-54,Male,Low
-7267254520115797039,35-44,Female,Low
-2703918573909063509,25-34,Female,Low
5319859235054501987,45-54,Male,Low
6724232012063483368,55+,Male,Middle
4503914472470117274,55+,Male,High
8195798327401518612,35-44,Male,Middle
-5968621179961073306,18-24,Female,Middle
-5398796368339763298,,Male,Middle
5134125154011551119,55+,Female,High
7337844485186893962,45-54,Male,Middle
8456181193665331613,55+,Male,Middle
3190354048976879589,45-54,Male,Middle
-7413119082623186803,25-34,Male,High
8286461801815310273,,Female,Low
-7390686264402220403,45-54,Male,Low
3311733122909623576,55+,Unknown,High
5687241119203747060,18-24,Male,Low
-847658712127890946,18-24,Male,Low
-2855215325752873314,55+,Male,Low
1509538374047031772,25-34,Female,High
7293203386935398067,35-44,Female,Middle
849317840683214124,55+,Female,Low
-6560141541323014662,25-34,Female,High
-4295359374158506619,25-34,Male,Middle
-6906662954579024579,45-54,Female,Middle
1010140078545197573,25-34,Male,High
-932906044333839078,35-44,Unknown,Low
7211817154245298440,25-34,Male,Low
8743395216850242410,45-54,Male,Low
-9004914487912913793,This is free text for Age_Group,Unknown,High
-6480176583482113446,25-34,Female,Middle
-8752241543766848296,55+,Male,High
-7572347861571676806,35-44,Female,Middle
1916653052744070894,45-54,Male,High
2181574728400494761,55+,Female,High
2260005870510904471,35-44,Male,Low
-3938155126874173680,35-44,Female,Low
-2096342880191667819,55+,Male,High
6975624706122845576,Medios sociales,Jeux,High
3522725354950580922,35-44,Male,Middle
507312750991997758,55+,Male,Middle
2626279933531193493,25-34,This is free text for Gender,Low
7216562388012884495,35-44,Male,High
-6143126900001138924,35-44,Female,Low
-5290149713469686982,This is free text for Age_Group,Female,Middle
5401337855809842290,25-34,Male,Middle
-1105599485620187606,35-44,Male,Low
3338204849572740214,55+,Male,Low
-3716549849140914563,55+,Female,Low
-442630401320649463,35-44,Male,High
-598743960922732488,25-34,Male,Middle
-6930677592578866929,35-44,Female,Low
7529487689572081881,35-44,Male,High
-7879225996593919834,Medios sociales,Female,Middle
705634940686160233,55+,Female,Middle
1405919620235456651,25-34,Male,Middle
5913959948630165459,55+,Male,High
3635204813840253940,35-44,Male,Middle
8430848980849961660,45-54,Male,High
5604120427612141785,55+,Female,High
5644400336596112295,25-34,Female,Middle
7679996526401330066,25-34,Female,Middle
1290898467571864430,55+,Female,Middle
-3340853027131760727,18-24,Female,Middle
-4650885895011053944,35-44,Male,Low
2025533580120271928,25-34,This is free text for Gender,Low
4309189553542021873,35-44,This is free text for Gender,Low
-7228891336757185234,Medios sociales,Female,Low
-5056422425151401836,35-44,Unknown,Middle
-7501675792381270914,,Male,Low
-218789344465850814,18-24,Female,High
-6744421566305007344,35-44,Male,Low
2960914510078179910,35-44,Male,Middle
-6142508687802286349,35-44,Female,Low
4072669904505686799,55+,Female,Low
-7937455371230688380,45-54,Female,High
1797114806835169995,45-54,Female,High
6946122351621810965,25-34,Female,Low
6716931696472389566,45-54,Male,Low
9099062977905098727,35-44,Male,Low
-8907744051875530493,55+,Female,Middle
-5404708405492758498,18-24,Unknown,High
5283191458506819372,18-24,Male,Low
3988704934187715445,18-24,Male,Middle
-7343346549735292748,55+,Male,Low
-8496020277473816711,18-24,Unknown,Middle
6497377011319348261,,Female,Middle
615986032248493682,45-54,Female,Low
2615327108209581082,45-54,Female,High
-689566454178015936,25-34,Male,Low
4219525005616847032,25-34,Female,Middle
-1124508223790542429,,Female,Middle
-2159371565947570085,35-44,Male,Low
3150037529725093283,45-54,Male,High
-6938474139573411,35-44,Male,High
-8896689833232534043,18-24,This is free text for Gender,Middle
4517321643545342278,45-54,Unknown,Low
-225271395267164387,18-24,Female,High
-459621381875560319,25-34,Female,Low
7707510963683944240,55+,Female,Low
-8559437981181660791,35-44,Female,High
1295511404177315243,,Female,High
617146600434697111,18-24,Female,Middle
-3358767043875835744,55+,Male,Low
3911424148205066648,18-24,Female,Middle
1578072183608572334,35-44,Male,Middle
7869981712669093789,45-54,Female,Low
-7727204492554870144,35-44,Male,Middle
7579505947137159658,45-54,Female,High
-1383623585279303116,,Female,High
-8494777130179368475,35-44,Female,Low
-4131315575091492289,35-44,Female,High
857928235770910973,55+,Male,Low
-3230479872583613487,55+,Male,High
2492050868950405678,55+,Female,This is free text for Social_Status
-2898485944689612461,,Female,Middle
291377836315219763,25-34,Male,Low
-954478318057650285,45-54,Female,Low
4844066881677730019,35-44,Male,Low
6931634875574123091,Streaming,Unknown,Low
4401523401799263553,35-44,Male,Low
5611281337212713411,25-34,Female,High
-4654902232060761762,55+,Female,Low
512118921013981816,25-34,Male,High
-4313150702027204941,18-24,Female,High
8168106343392059051,45-54,Female,High
-8691239183479617071,25-34,Female,High
-8183244939007256922,35-44,Male,High
4810649839833624458,25-34,Male,High
-1118024223259763157,18-24,Streaming,Low
4689041641590543908,55+,Male,High
-2977182860561232981,18-24,Male,Middle
-6211168091625479259,55+,Female,High
8535846917153532849,25-34,Unknown,Low
-1318531341270362235,55+,Female,High
7904615835009414645,55+,Male,High
-3046616856615972944,,Male,Low
2626279933531193493,45-54,Male,Low
-5212629069699683268,55+,Male,High
6870612133876235070,25-34,Male,Low
-38591674132889044,25-34,Male,Low
-39286434895413589,45-54,Female,High
2607825366308470053,25-34,Male,High
2114624864184934106,45-54,Male,Low
-363393358779213848,35-44,Female,High
3846424715650442455,35-44,Female,High
3323735093485387425,55+,Female,High
-4734154060830174730,35-44,Male,High
6492715504152030719,25-34,Female,This is free text for Social_Status
4430604608555396199,25-34,Female,High
291377836315219763,18-24,Female,Middle
-3886620413720105521,55+,Female,Middle
-4706843843213409703,35-44,Female,Low
-5079402192057348871,35-44,Female,High
9121877011866916050,18-24,Male,Low
-5679439688766973156,25-34,Male,Middle
2626279933531193493,18-24,Male,Low
8588946623845953656,55+,Female,Low
1636346577952944100,18-24,Male,Low
4989477436656212322,35-44,Male,High
7515176511747070126,25-34,Female,Middle
-7949408389988680769,35-44,Female,Low
-3192553344380524678,25-34,Female,High
4884069631985061100,55+,Male,Low
-6808739313011753141,,Female,Low
2886386206267576013,45-54,Female,This is free text for Social_Status
4171369242237966643,35-44,Female,Low
-871857628739713435,45-54,Male,Middle
-5485096995630072303,18-24,Female,High
-971306282086737809,35-44,Female,Low
1390833362339873282,18-24,Female,Middle
-2682190654044037172,55+,Male,Low
-2805330126239535663,25-34,Female,Middle
-4344656873575234435,18-24,Male,Middle
-8127680972370079908,35-44,Female,Low
9134151980809685769,45-54,Male,Low
1318345995816521540,35-44,Female,Low
8460461990260723008,18-24,Male,Middle
361017898775633160,35-44,Male,Low
-3117034864746014266,35-44,Male,High
-7174501496883081177,45-54,Female,High
-537219875197504019,25-34,Female,High
-1161788142047258165,35-44,Male,Middle
-6839626413841589723,18-24,Female,Low
-7290193314659399902,18-24,Female,Low
-2135553989588159191,45-54,Male,High
-7627157732113077548,55+,Male,High
-1475234685805731058,45-54,Female,High
-6081095094322554230,25-34,Male,Middle
2448333192470154643,45-54,Female,High
6501057468132142543,45-54,Female,Low
4187946967562136865,55+,Male,High
4453564748493164698,25-34,Male,High
5426190204700723920,35-44,Male,Middle
2177767234535823268,35-44,Male,Low
6469484363898363345,55+,Male,Middle
3133317334125503415,25-34,Female,High
-8569071144196532978,35-44,Male,Middle
-227610225700028472,18-24,Male,Middle
-4770461570743558837,45-54,Female,High
-2294483129413847114,45-54,Male,Low
2157871772265084969,45-54,Male,Middle
394628512059140993,45-54,Male,Low
-4691009597241853092,This is free text for Age_Group,Male,Middle
-782088774952705235,45-54,Male,Low
-7870607715922539534,18-24,Female,Low
3571792693995243635,45-54,Female,High
3469209468198901524,55+,Male,Middle
6541612049842108861,55+,Unknown,Low
1028786175519682304,25-34,Female,Low
-8570052547561681655,45-54,Male,Low
7504316788440174794,18-24,Female,Low
-8647111119537729062,45-54,Female,Middle
1385305119748570090,55+,Female,High
-1443299547780008662,35-44,Female,High
5795073856996076627,25-34,This is free text for Gender,Middle
1883375595739154641,45-54,Male,High
-7473890205443030633,35-44,Male,Middle
-3692913410590087714,18-24,Male,High
756904489683720116,45-54,Achats,High
542626378414148694,45-54,Male,Low
-79049904430546625,18-24,Female,High
6718589664827405947,18-24,Female,Middle
3396189954342251175,This is free text for Age_Group,Male,Medios sociales
6328549292617556890,18-24,Female,This is free text for Social_Status
-5769631570085431478,This is free text for Age_Group,Female,Low
-7372311989496465823,25-34,Female,Middle
8348686539576664489,18-24,Female,Middle
1267446998225424256,45-54,Female,Low
9074838218780447281,55+,Female,Middle
-3875510125861924038,,Female,Low
5456346786454502708,55+,Female,Low
2885928801357589901,25-34,Male,Middle
2423950767188537816,55+,Male,High
-7782331023313829098,55+,Male,Middle
8451519554294123153,45-54,Male,Middle
-1802843371036086824,35-44,Male,Middle
-4446370761005214946,45-54,Female,Middle
5448879690231158984,45-54,Male,Middle
291377836315219763,45-54,Unknown,Middle
4481209342136716854,18-24,Male,Middle
-2842104236894353420,35-44,Male,Low
7201341348161478354,35-44,Female,High
-8233392268778585809,45-54,Male,High
5369037720887200856,35-44,Female,Achats
3504832931136749795,25-34,Male,Low
1886391532646653121,55+,Female,Middle
1160514608393193330,35-44,Female,High
146932110700866928,35-44,Male,Middle
-4525710651524992013,25-34,Male,Middle
-4984629803088864571,55+,Male,Middle
-2696431297145591800,35-44,Male,Middle
-4275030520433831750,25-34,Female,Middle
-5333258254266997930,55+,Female,Middle
-3119673770384315093,18-24,Jeux,High
2673380910221945651,45-54,Female,Middle
-6527827809858013892,45-54,Female,Low
4381805785174247552,45-54,Female,Middle
5819514713828967031,18-24,Male,Middle
5677269173983118146,35-44,Female,High
-2338123706588495153,55+,Male,Low
2534074095758551976,25-34,Male,High
8954472698473804259,45-54,Male,High
5960814885745617098,35-44,Unknown,High
5473561555700189701,45-54,Female,High
7292082872211430895,45-54,Male,Low
-105757061546571592,25-34,Male,Low
5509191477923226862,35-44,Male,High
-2741700095548508471,25-34,Male,High
-718593666405999253,18-24,Male,Low
3790326901209645642,35-44,Female,Low
3140489592426028826,55+,Male,High
291377836315219763,18-24,Female,Low
-3076062772436271126,,Male,Low
7823852038298289550,45-54,Unknown,Middle
1793032325441336270,25-34,Female,High
4273754085300242928,Streaming,Male,Low
-3072355529123214212,18-24,Male,High
-7429839907986781408,18-24,Female,Low
-7178130033699281473,55+,Female,High
-8545639064468322090,45-54,Unknown,Low
-4229229123781355566,25-34,Male,Middle
-382226823629917918,This is free text for Age_Group,Female,Low
2944946837162159149,35-44,Male,High
-2948326958334782443,18-24,Male,High
8656368513228915131,35-44,Male,Low
6255025536712602045,25-34,Male,Low
-969312718695833890,55+,Female,Low
-3507982682576025837,35-44,Male,Middle
-2738165373176811491,45-54,Male,Low
-1878412970741411976,35-44,Male,High
6450106736044427035,55+,Male,Medios sociales
-5617234591027923669,18-24,Male,High
641012766100696612,45-54,Male,High
8469293193371059253,45-54,Male,High
-2373330844993930302,55+,Female,High
7884677599639988425,,Female,Low
-1582831857737677839,18-24,Male,Low
2354516242565768689,55+,Male,Middle
4116840087448078263,55+,Jeux,Low
2704536122554097340,45-54,Female,High
-4378708346397263251,45-54,Male,Middle
-8008748667256929967,35-44,Male,Middle
1465233718148116972,18-24,Female,High
-5384588434338228832,55+,Male,High
-8979843869641813554,55+,Male,Low
-7903769242366151907,55+,Female,Middle
6757067000352094555,25-34,Male,Middle
-5126624043156153212,45-54,Female,Low
-2165554538040536239,18-24,Female,Low
-3202744534041656700,25-34,Male,Middle
6148639944336545114,35-44,Male,Middle
3741141143818018138,35-44,Female,Middle
-4087565910933016074,18-24,Male,Low
1092842938183507216,18-24,Male,High
-8803823181871286201,25-34,Female,Low
3212825038577475627,35-44,Male,Low
-4171273050278818563,18-24,Male,Low
5327431936574532183,55+,Male,Middle
4449678680547015111,55+,Achats,Middle
-2497189412331532031,45-54,Male,Low
-6276385063950672312,25-34,Male,High
-9022545362943598249,55+,Male,High
6225339153795138076,This is free text for Age_Group,Male,Low
893370533938100708,This is free text for Age_Group,Male,High
-8153865491389508808,25-34,Male,High
2626279933531193493,35-44,Female,Low
6848606981687646537,55+,Male,Middle
3780344905339501684,35-44,Female,Low
-2238228349770590492,55+,Male,High
7048029147620512939,55+,Male,Middle
-692098932973861633,45-54,Male,High
5672748045845568788,55+,Male,Middle
310747336291031945,35-44,Male,Low
2944411459368454586,35-44,Male,Middle
-2092659018511389760,25-34,Male,Middle
-472943296920671182,45-54,Male,Low
5022991030328008454,45-54,Male,Low
-2026611577564481255,25-34,Male,Middle
-4139793039484313680,55+,Male,Middle
-6613104177860161690,18-24,Female,High
3200756629403155240,55+,Female,High
2334664124055219145,18-24,Female,Low
8365665435216095822,18-24,Male,Low
-2748825157424711841,25-34,Male,Middle
291377836315219763,45-54,Female,Low
-419742323191498933,35-44,Female,Achats
5527195543154049845,35-44,Female,High
9065997219804082549,45-54,Unknown,High
8087035833092682588,18-24,Unknown,High
3156029093174051835,18-24,Male,High
-7251848126863514900,18-24,Male,High
3403823725846047636,35-44,Female,High
4430783159597144852,55+,Female,High
1532980710079448504,45-54,This is free text for Gender,High
8753171368007938774,18-24,Male,High
8792590130888231576,This is free text for Age_Group,Female,Middle
1747501745938700069,45-54,Male,High
-5696721534510943274,45-54,Female,High
8457570416580322030,35-44,Female,Low
-4661637465069479568,35-44,Female,Middle
-170409506780092618,55+,Male,Middle
4574295007254797513,18-24,Female,Middle
-6799007723938635177,18-24,Female,Low
-3303123861909134293,55+,Male,High
-2726149065102806964,35-44,Female,Middle
-3618796150038562721,35-44,Male,Low
-2989438381155623578,35-44,Male,Middle
1158476811015536066,35-44,Male,High
5421763023877296678,45-54,Male,Middle
3390632455914621417,45-54,Male,Middle
-3875955082941823853,18-24,This is free text for Gender,High
-2221611816852760966,35-44,Female,Middle
-2394067121158982649,45-54,Female,High
3678495540303433654,45-54,Male,Middle
-6172729856857687814,25-34,Female,Middle
-3389635561828922310,Streaming,Male,Low
-6715837409440786668,55+,Male,Low
1752171099924600952,55+,Female,Low
-4111948601206336427,18-24,Male,Low
1347282923085565391,25-34,Female,Middle
-1009897541536510856,This is free text for Age_Group,Female,Middle
-4029452644330716484,35-44,Male,High
8475532150237356712,,Male,Middle
-7941756055267151561,35-44,Female,Low
-45731088990181719,55+,Female,High
-7424452095179649938,55+,Female,Middle
8156787154313538191,18-24,Achats,High
-3142549889860443444,45-54,Male,Middle
-7793774888282403187,45-54,Female,High
7741817686283537270,45-54,Male,Low
-5495027695752947486,18-24,Female,Low
-2851644126393217452,18-24,Male,High
1852772495816375987,35-44,Male,Low
-6503614775288390203,55+,Female,High
2360173650050233440,35-44,Male,High
1946554103888773321,35-44,Female,Low
291377836315219763,45-54,Female,Low
-7957099645112842184,35-44,Female,High
4377822642530136140,25-34,Female,Middle
8365082339293824896,35-44,Female,Low
8938661041755217256,25-34,Female,High
497916075489666068,45-54,Male,Middle
-8281905817413150811,35-44,Female,Middle
3277590918829276123,18-24,Male,Low
4350619185063594007,55+,Male,Middle
1111554173103745447,35-44,Male,Middle
-1818857222756197726,25-34,Female,High
9093845966260393447,18-24,Male,High
-2771669314815641032,45-54,Female,Low
-518335132684610237,55+,Female,High
-5736202744215803360,55+,Female,Low
4420786199488229027,25-34,Female,Middle
1053372159864028205,45-54,Male,Low
-662638912723198854,45-54,Male,High
974461838863894933,18-24,Female,Middle
3050421461324166046,25-34,This is free text for Gender,Middle
-2732886525264764899,45-54,Female,Low
2907465656047741459,45-54,Male,High
291377836315219763,35-44,Male,Low
-4605145320623372372,45-54,Unknown,Middle
7944066190799257899,25-34,Female,High
4358906711410548594,45-54,Male,High
8105951924131459187,55+,Unknown,Middle
-707737756498141993,45-54,Female,High
-4694862173367797096,25-34,Male,Middle
-5700657134194788991,25-34,Male,Low
-1832496976677138807,55+,Male,Low
-904799851123723781,35-44,Male,Middle
7032972057668572870,35-44,Female,Middle
-7390438879793240260,55+,Female,Achats
-6935521985748573574,,Female,High
5300390025057715617,25-34,Female,Middle
-6016926676077816474,,Female,Middle
1740116139302804363,45-54,Female,Middle
-2868219189849647408,55+,Female,Low
9193876381723456481,18-24,Male,Middle
8954880585074159683,18-24,Male,Middle
2045983977469538904,35-44,Female,Middle
-4029393741911724185,45-54,Female,High
434297575161353617,25-34,Female,High
3944321418368287433,35-44,Male,Low
2513866134548502946,55+,Female,High
-5119475926549079295,,Female,Middle
2626279933531193493,25-34,Female,Low
611374078133640005,45-54,Male,This is free text for Social_Status
5529162978447112714,25-34,Female,High
-3829935332974863960,25-34,Male,Middle
-2930221059497104839,18-24,Female,Middle
6825926475017769591,35-44,Male,Low
1925513057763945273,45-54,Male,Middle
-6268965927651791876,45-54,Female,High
-6998308728621449086,25-34,Male,Low
-5519902957212429847,45-54,Unknown,High
4299089708388020338,45-54,Female,High
-7539707803893848367,18-24,Female,Low
-2556815131058959297,45-54,Unknown,Low
-7542377121535427220,55+,Male,Middle
1478353522229556924,35-44,Female,High
8692349691927669564,55+,Male,High
-5183104436255867105,18-24,Male,High
-801655501564022859,35-44,Male,Low
4111458105555959696,55+,Female,High
913558392986211732,45-54,Female,Low
291377836315219763,55+,Male,Middle
3178262736653526138,35-44,Male,Middle
-5314841440181443296,45-54,Unknown,Middle
-1639915471729591520,55+,Female,Low
-5898849692765832973,25-34,Male,Middle
-971363389612567644,18-24,Male,High
5288794526192581316,18-24,Male,Low
1510824234370625096,18-24,Male,Middle
-2205685050187146574,,Male,High
5502590216055179533,55+,Female,High
-428688535279596420,55+,Female,Middle
-72544903844704166,18-24,Male,High
8511959858566395861,55+,Male,High
4047735578866394794,45-54,Male,Middle
-6092810876707141450,35-44,Female,Middle
518948165616304899,18-24,Female,Low
7747785022495480318,25-34,Female,Low
-1271090125334832231,25-34,Female,High
-473695940282277535,18-24,Male,Low
6499019379500587596,Achats,This is free text for Gender,Low
4952421132894253621,55+,Male,High
368660114428145581,45-54,Female,Middle
2236601134756055089,55+,Female,Low
-3251417187732840442,45-54,Female,Low
-8060041343658421004,55+,Male,Low
2447541153282758819,55+,Male,Middle
-5717431513074327796,55+,Unknown,High
1780264799134740287,35-44,Male,Middle
4191484877583683723,35-44,Male,Low
-3818402882126388544,35-44,Female,High
-5267133996691844877,25-34,Female,Low
-7483823510340170869,25-34,Female,Middle
2358383319903972578,35-44,Female,Middle
9085089424932899329,25-34,Female,Middle
-3240893281683246184,25-34,Male,Low
-2243858102378999487,45-54,Male,Middle
7539738847043918928,45-54,Male,Low
-7106450910145248915,25-34,Unknown,High
-6143224759037298369,55+,Female,High
7988620045156245980,35-44,Male,Low
-7994055100555189989,45-54,Female,High
8610067942868450405,,Female,Low
7730015931408791347,55+,Female,Low
6620876651145609941,25-34,Male,Middle
5976613701112787986,55+,Male,Middle
-4703280571232709152,25-34,Male,High
3436267525328290513,45-54,Male,High
1487372223191987465,18-24,Male,Middle
8355646052597346584,25-34,Female,High
-4445885434878380047,18-24,Unknown,High
1265440443352325554,45-54,Male,Middle
-5921895619404730023,18-24,Female,Middle
-9033614358897148506,55+,Male,High
1906309398225738774,25-34,Male,Low
-790587680251288936,45-54,Female,Middle
4496202217901465166,35-44,Female,High
-7642810778035100790,55+,Female,Middle
-3553241589281396289,35-44,Male,Low
3014513025395555301,55+,Female,Low
-1074148068583711302,55+,Female,Middle
-1511070184941582016,55+,Female,Middle
-7761438296154656851,25-34,Female,High
7225907267118000172,55+,Male,Low
7429101753653252072,18-24,Male,Low
-5097936991757465353,25-34,Female,Middle
-8243480312843308748,35-44,Unknown,High
4020746280748798998,18-24,Female,High
-3308333480867186452,25-34,Female,Low
452522614805393494,18-24,Male,High
3923467771387785129,18-24,Unknown,Middle
2192608483032461199,35-44,Male,Middle
-7957857832151704895,18-24,Female,Low
-8654407985913105009,18-24,Male,Low
-6603230370501114156,55+,Female,High
-125710072003203043,18-24,Female,Low
-801318185809951101,25-34,Male,High
-2560156443834671038,18-24,Jeux,High
1272363727989975448,35-44,Unknown,High
-1919743836870408550,18-24,Male,High
-4468842835353877345,25-34,Male,Middle
6799224967283156410,55+,Male,High
141165586938820808,35-44,Female,Middle
-5938062797837383008,25-34,Male,Low
8480604472688528004,55+,Female,Low
1988654237479264353,35-44,Male,Middle
-2056432854705395951,25-34,Male,High
8401218472810196410,35-44,Male,Middle
6880234626818349464,18-24,Male,High
8811999192222144928,45-54,Female,Low
-2008731998640772664,55+,Male,High
-6909663233226620489,18-24,Female,Middle
827586757054614276,18-24,Female,High
7821314617236448414,45-54,Female,Low
7585207752954913327,35-44,Female,Middle
6395968268024873478,45-54,Female,Middle
-5698593182524289145,25-34,Medios sociales,High
5915298915615373059,55+,Female,Low
9197118689220492859,55+,Male,Low
5131078849210174398,45-54,Female,Middle
-7145073299700113122,45-54,Female,High
-3746071411573289915,45-54,Male,High
6569052956893743929,25-34,Female,High
1629746296385024615,55+,Female,High
