User_ID,Browsing_Hours_Weekday,Browsing_Hours_Weekend,Data_Usage_MB,App_Categories_Used
1.0068116440042303e+18,6.53,1.86,2947.0,Social Media
-6.72017016352658e+18,2.6,6.0,4861.0,Gaming
,5.61,6.69,,
1.998318406791856e+16,4.08,7.39,3452.0,Social Media
-1.2356674081102349e+17,1.1,2.18,2232.0,Gaming
6.367450451136412e+18,4.69,9.39,47560.0,Gaming
5.15850365059334e+18,1.84,4.49,4905.0,Shopping
-8.10738871850497e+18,4.26,3.43,3108.0,Shopping
-5.630536709712984e+17,1.59,9.54,2624.0,Gaming
2.458176311199817e+18,1.65,3.75,78348.0,Shopping
-5.775304371500609e+18,5.9,4.29,994.0,Streaming
9.676666865504769e+17,7.35,6.07,27988.0,Mixed
-3.031819868935074e+18,3.17,1.47,805.0,Mixed
-4.801243993953366e+18,4.82,8.43,3080.0,Gaming
1.1605146083931932e+18,5.52,7.32,4168.0,Gaming
-4.4355639944320205e+18,4.95,7.64,1540.0,Streaming
-8.665817028025829e+18,2.33,1.88,4673.0,Mixed
,4.31,2.54,,
-5.137345255001504e+18,3.6,7.43,2231.0,Streaming
-4.2760685405979566e+18,7.86,5.72,2085.0,Streaming
-7.029205366472612e+18,6.82,3.01,924.0,Streaming
-5.288632302562617e+18,5.56,3.41,303.0,Shopping
2.913778363152198e+17,3.09,4.54,3239.913898626141,Social Media
7.79786792262629e+18,5.69,4.38,3341.0,Social Media
,5.75,8.18,,
1.8010129393157535e+18,1.83,8.37,92673.0,Social Media
-5.286605949305461e+18,1.01,3.24,535.0,Shopping
-5.609541433142054e+18,2.3,7.76,2157.0,Gaming
-6.538456875116632e+18,6.71,8.53,1799.0,Mixed
-3.3158746559879444e+18,6.2,8.6,4970.0,Social Media
-5.676168829310772e+17,-9.28,3.21,2920.0,Gaming
3.733653121573924e+18,4.03,8.67,4252.0,Shopping
-1.920049123661037e+18,4.93,6.27,4978.0,Mixed
-3.035588177831676e+18,1.31,1.56,2876.0,Streaming
2.324645603137967e+18,5.2,8.46,1672.0,Mixed
-3.5818890950234363e+18,3.73,5.23,4002.0,This is free text for App_Categories_Used
-2.019325226180905e+18,2.73,6.55,335.0,Gaming
5.42684891528058e+18,4.64,9.04,1286.0,Streaming
-8.161387737720752e+18,13.1692456489343,1.72,2341.0,Mixed
-4.305157707473136e+18,3.6,8.71,2578.0,Gaming
-1.4015129183280507e+18,3.7,1.04,4043.0,Mixed
1.7429335160663877e+18,4.3,7.98,2469.0,Shopping
-8.47906900621685e+18,4.37,1.15,4680.0,Shopping
-9.187222634514515e+18,5.37,5.82,1507.0,Streaming
7.648379590013751e+18,1.94,6.39,555.0,Gaming
3.404522690479854e+18,6.98,5.02,895.0,Mixed
3.311498812179499e+18,3.16,5.39,1902.0,Gaming
2.7789693410173635e+18,2.99,3.08,1543.0,Social Media
-2.1636048679371044e+18,7.98,2.06,45540.0,Mixed
-8.755819450729637e+17,5.43,7.8,3332.0,Social Media
2.2261977873992748e+18,1.53,2.62,4599.0,Social Media
-6.770298677628984e+18,7.39,1.27,4303.0,Mixed
4.717634939591235e+18,7.95,9.09,2119.0,Mixed
7.851617678989144e+18,3.33,4.95,4095.0,Mixed
-2.6879198452215066e+18,6.64,4.23,3392.0,Streaming
-9.795988817508652e+17,6.29,4.0,779.0,Mixed
3.827719243017102e+18,4.15,4.38,3781.0,Mixed
4.125757210167378e+18,5.19,9.88,4124.0,Streaming
8.335746166437083e+18,-52.06,8.33,4827.0,Social Media
-6.759144876861276e+18,4.71,1.8,3789.0,Social Media
6.282858365306106e+18,5.35,5.46,206.0,Streaming
5.319105459257811e+18,5.37,4.11,4863.0,Shopping
6.877537873537863e+18,7.18,7.59,1661.0,Streaming
-7.386683247732769e+17,1.45,40.29,3353.0,Social Media
-5.765728030700371e+18,4.61,7.96,574.0,Gaming
-5.986693271985626e+18,7.94,7.75,718.0,Mixed
4.444190703431006e+18,6.05,4.62,4023.3286368913805,Mixed
2.913778363152198e+17,7.18,8.78,3760.0,Shopping
-7.164021643977262e+18,1.51,6.46,1204.0,Social Media
-3.4535952580935916e+18,4.07,21.93,3612.0,Mixed
5.793648357642029e+18,5.56,3.99,3119.0,Social Media
2.513866134548503e+18,2.0,4.11,1921.0,Streaming
6.36331347001365e+18,,4.1,1822.0,Shopping
-7.254581663198047e+18,2.01,2.0,257.0,Gaming
3.44734667570623e+18,1.12,7.87,976.0,Streaming
4.893689462117911e+18,6.17,6.42,4166.0,Mixed
-3.8021429422641434e+18,7.09,6.0,4926.0,Social Media
5.867870075062554e+18,5.59,7.29,4688.0,Gaming
8.544279530411728e+18,7.18,2.73,4680.0,Shopping
-5.023930949603602e+18,7.04,5.38,3454.0,Mixed
-2.6753432078058696e+18,1.4,,91319.0,Shopping
-8.322293505138941e+17,6.75,4.46,2091.0,Streaming
-7.964900353636224e+18,2.08,3.55,3213.0,Streaming
-8.20893339243249e+18,7.75,1.05,1852.0,Streaming
1.263641445342518e+18,6.6,,2767.0,Social Media
4.646665613843532e+18,1.1,6.5,4723.0,Mixed
-2.2494564506703375e+18,5.26,3.95,2309.0,Streaming
-3.702728676589832e+18,7.86,5.25,2262.0,Streaming
-8.594824076801009e+18,4.11,7.4,3223.0,Streaming
-3.4485599285156813e+18,7.71,6.95,1540.0,Streaming
2.913778363152198e+17,1.54,5.86,1537.0,Social Media
-4.581891157890384e+18,6.74,8.6,2246.0,Mixed
3.1715458196939807e+18,5.52,5.71,995.0,Mixed
-8.703691039517663e+18,2.68,1.92,1559.0,Shopping
8.365714161183993e+18,1.05,,,Shopping
-1.2571007200320304e+17,,9.25,1681.0,Shopping
3.6697083911661025e+18,,6.42,,Social Media
7.729861698513892e+18,4.5,2.06,2923.0,Streaming
-1.8678548223040404e+18,7.88,4.08,2279.0,Gaming
-5.973507837177635e+18,7.46,,,Streaming
3.5515461131140936e+18,4.89,3.23,4399.0,Shopping
-1.3982222346968077e+18,5.15,7.14,2899.0,Social Media
7.469892637552512e+18,1.68,1.41,2842.0,Shopping
8.91067062509278e+18,2.68,9.06,6017.0,Mixed
-8.167973936348202e+18,1.88,4.35,4885.0,This is free text for App_Categories_Used
4.0887431187335514e+17,6.46,4.91,1522.0,Shopping
-8.27052959871585e+18,3.46,-62.52455374250177,4907.0,Streaming
2.913778363152198e+17,7.55,4.94,3861.0,Mixed
-4.2737158134351324e+18,1.06,3.62,2470.0,Mixed
-6.029747572804557e+18,6.73,8.43,478.0,Gaming
4.996973823057765e+18,7.86,6.69,2451.0,Shopping
-7.413400556515189e+18,5.92,9.99,992.0,Streaming
-2.692238061401279e+18,3.55,2.7,1267.0,Gaming
,3.37,9.86,,
5.76690616238883e+18,7.79,9.93,290.0,Mixed
5.704341543243994e+18,2.85,7.41,4065.0,Gaming
-2.3249302692735187e+17,2.86,7.3,2921.0,Mixed
-3.8427280904067896e+18,1.75,3.32,3091.0,Shopping
-8.192587871331044e+18,4.78,6.77,934.0,Social Media
6.303341741661526e+18,5.16,4.05,1161.0,Mixed
,4.7,6.75,,
-5.836299437838516e+18,6.69,1.11,593.0,Social Media
2.913778363152198e+17,7.91,8.65,4581.0,Mixed
6.894045773772877e+17,3.93,9.35,3568.0,Streaming
9.206004251271969e+18,1.43,7.24,986.0,Streaming
7.002938263219164e+18,4.29,3.52,1494.0,Mixed
-8.68367459399717e+18,1.75,3.31,4480.0,Streaming
5.993747731581693e+18,,,55835.49966679578,Jeux
-3.6368712442651407e+18,1.3,6.88,3316.0,Social Media
-2.364944378623787e+18,2.88,,1168.0,Shopping
9.044880831372183e+18,5.8,4.92,3298.0,Streaming
-3.882573933069058e+18,,9.05,12641.0,Social Media
-2.121562110354955e+18,1.59,5.01,206.0,Streaming
1.0065110986458097e+18,1.43,5.51,3615.0,Shopping
-5.0215859799428224e+17,10.406436335076604,8.1,921.0,Gaming
1.410812573710169e+18,1.89,7.51,4581.0,Gaming
-3.6879315952716677e+18,4.93,1.79,1299.0,Mixed
6.710478544013663e+17,1.27,1.14,4410.0,Social Media
,4.91,9.76,,
4.319108054615637e+18,2.54,3.18,2400.0,Social Media
2.513866134548503e+18,7.27,1.97,2179.0,Mixed
1.5953792970631186e+18,1.5,4.16,810.0,Mixed
5.058300330095613e+18,6.2,5.79,4470.0,Streaming
4.0056927609162936e+18,4.12,4.7,954.0,Social Media
-7.542678778456774e+18,,,4224.0,Shopping
-1.1507326592524497e+18,7.36,7.1,2813.0,Shopping
-2.0300346613622287e+18,2.57,,502.0,Mixed
-1.1907363240944632e+18,-63.56,6.22,4051.0,Shopping
9.151416079140364e+18,4.53,5.74,818.0,Social Media
3.820443598067008e+17,2.03,8.33,3923.0,Gaming
-8.215221257104667e+17,,,10901.0,Mixed
4.956562348109264e+18,3.59,2.36,4413.015355450134,Shopping
3.993165865678057e+18,6.14,4.43,609.0,Shopping
-4.887147758839165e+18,4.14,8.98,1655.0,Streaming
2.677420304931354e+18,3.0,7.35,322.0,Social Media
-4.8371153565239866e+17,6.91,5.19,1611.0,Social Media
-3.2863851036793005e+17,8.928300396810256,6.32,2963.0,Gaming
-9.090783236985474e+18,4.44,6.69,317.0,Gaming
-3.007076331142012e+18,4.99,2.71,4299.0,Mixed
-6.78076578842848e+18,1.33,4.23,4925.0,Gaming
8.221619442503637e+18,4.66,7.19,921.0,Gaming
682179069675620.0,,19.93,,Social Media
-7.483735182744106e+18,3.27,7.89,1564.0,Shopping
5.060874673768958e+18,4.05,1.03,2299.0,Streaming
,96.03,1.47,,
-2.748353378005568e+18,2.88,9.97,11522.0,Gaming
-1.451356869570065e+18,5.41,1.95,2930.0,Social Media
7.476793344032494e+18,7.65,4.36,1006.0,Shopping
-1.5973096962377277e+18,10.010057356924282,5.64,434.0,Mixed
-2.8520703288667873e+18,5.34,8.18,15759.0,Social Media
-2.5419037023692856e+18,5.48,8.72,397.0,Streaming
8.187628066513117e+18,4.55,9.29,2192.0,Streaming
-4.167615428837901e+18,6.59,7.71,4268.0,Shopping
6.182559806674343e+18,3.74,5.46,1934.0,Streaming
-4.90064283517705e+17,11.455945300758875,15.052154631041935,1620.0,Shopping
5.747891246502077e+18,5.17,9.61,3953.0,Shopping
-5.299799151723667e+17,4.59,9.48,2620.94410290612,Shopping
3.871964078380898e+18,5.8,3.71,2365.0,Social Media
1.4710511570982525e+18,6.92,9.87,1706.0,Gaming
-5.800076120249933e+18,2.25,4.69,3416.0,Streaming
-7.351736930574173e+17,5.4,7.57,948.0,Streaming
-5.407178841191607e+18,1.61,5.2,220.0,Gaming
5.440490482075623e+18,3.76,5.09,1389.0,Streaming
-8.93015872758984e+18,2.86,3.59,2567.0,Streaming
-2.950662438842058e+18,4.38,8.14,3249.0,Social Media
4.707164646314822e+18,2.84,5.96,2127.0,Shopping
-4.119538203281603e+18,5.68,3.17,3902.0,Mixed
-3.8493236839393055e+18,1.95,1.1,2110.0,Gaming
3.9438519269893745e+18,1.56,3.86,4507.0,Shopping
4.2404540003933394e+18,2.97,4.189842890925724,4447.0,Shopping
3.4991508964303314e+18,6.77,7.72,1630.0,Mixed
-2.1037904758466422e+18,5.03,9.56,1174.0,This is free text for App_Categories_Used
-4.932254152015855e+18,4.13,7.31,3713.0,Streaming
6.244203978127057e+17,,,54460.0,This is free text for App_Categories_Used
1.3274634518295183e+18,5.49,6.88,3583.0,Social Media
4.781595719170978e+18,6.48,2.1,469.0,Streaming
-4.0249053812671903e+18,6.44,9.73,4931.0,Shopping
-5.338417565283527e+18,2.64,5.72,4035.0,Streaming
1.8266813451882831e+18,1.91,3.58,3291.0,Gaming
2.355428205442106e+18,6.91,1.75,600.0,Medios sociales
7.807136656269153e+18,7.41,8.8,1620.0,Shopping
-7.338612368588943e+18,2.56,2.67,2075.0,Streaming
2.4074921491310223e+18,1.73,4.94,3723.0,Social Media
-3.234662886885226e+18,3.35,4.76,1706.0,Gaming
6.396550636909605e+18,1.54,9.04,144.0,Social Media
8.812187238879235e+18,2.16,3.29,4690.0,Streaming
-5.561006795064369e+18,5.78,2.2,4447.0,Shopping
-4.715870687163428e+18,6.55,6.4,588.0,Mixed
-4.4995484852679127e+18,6.85,5.43,2337.0,Shopping
-1.8943563335880742e+17,6.24,1.83,4813.0,Streaming
,4.04,7.38,,
8.701571509025277e+17,4.4,4.36,1451.0,Social Media
7.281131092941318e+18,2.98,7.4,528.0,Social Media
-7.390811987480905e+18,5.08,7.62,2947.0,Gaming
-4.901747436062817e+18,3.48,2.44,3395.0,Mixed
2.7677861573320443e+18,5.62,7.81,224.0,Social Media
2.913778363152198e+17,3.13,6.38,935.0,Shopping
-2.2441435902339717e+18,6.09,6.87,3985.0,Gaming
-5.199225426856197e+18,6.47,6.39,2028.0,Gaming
-5.54717591233955e+18,3.74,4.58,2341.0,Streaming
-1.0778370478851679e+18,3.97,7.77,4653.0,Social Media
6.740143298933181e+18,2.98,9.36,4565.0,Mixed
-1.608692420049713e+18,5.22,6.58,3161.0,Social Media
-5.797620522762752e+18,5.48,3.78,823.0,Gaming
-7.913416056706786e+18,5.05,4.78,4449.0,Social Media
-4.2041555057031214e+18,9.48687773311469,5.53,2358.0,Mixed
5.000277297765335e+18,7.44,4.3,446.0,Shopping
-2.2968493056501937e+18,3.67,6.853450759564339,2615.0,Shopping
3.2413498806537764e+18,1.96,7.63,365.0,Gaming
7.426752987785033e+17,5.48,4.47,2847.0,Streaming
-8.706886681442346e+18,,3.97,,Social Media
-1.0191447349992746e+18,4.67,3.23,973.0,Streaming
,5.15,5.64,,
-7.069672351502318e+17,5.35,7.63,3852.0,Mixed
7.544077862509844e+18,6.63,3.32,3320.0,Streaming
-1.0545620066429434e+18,4.35,8.83,635.0,Social Media
-3.1724032299607875e+18,7.71,2.34,2834.0,Mixed
5.48019801969738e+17,5.32,3.28,2638.0,Social Media
-1.283068825944544e+18,2.63,4.08,3085.0,Shopping
-5.543130902447863e+18,6.94,9.08,139.0,Social Media
-4.898755911256868e+18,1.85,,41832.0,Gaming
-1.8553663900305388e+18,3.9,4.26,437.0,Gaming
8.343798702161118e+18,6.55,4.49,652.0,Jeux
-7.96297277454395e+17,4.22,23.119999999999997,2724.0,Gaming
5.040372328137158e+18,7.71,2.14,2662.0,Streaming
-1.484842349824898e+18,5.02,,4514.0,Shopping
-4.509974494084793e+18,4.98,6.67,4981.0,Shopping
6.490289732419415e+17,4.64,5.78,4290.0,Gaming
-9.818384474651281e+17,4.78,2.4000000000000004,1270.0,Gaming
-6.398569243665602e+18,7.99,5.67,1077.0,Gaming
4.3830406539164483e+18,7.15,6.87,2558.0,Mixed
-7.649547077657968e+18,1.5,5.33,2700.0,Gaming
4.782404183466161e+18,6.86,2.78,840.0,Gaming
-3.6928620250251955e+18,7.35,1.59,2898.0,Social Media
8.772156274224743e+18,3.9,4.44,3588.0,Social Media
-6.563784916910576e+18,2.11,9.45,4641.0,Mixed
-9.575766713880481e+17,,3.92,30386.0,Shopping
-8.365021915004092e+18,1.63,2.53,3069.0,This is free text for App_Categories_Used
8.540952006568398e+18,2.31,2.18,4073.0,Shopping
6.084822846968484e+18,2.13,,,Gaming
3.7354367363347753e+18,1.62,4.46,3981.0,Gaming
7.422519613168779e+18,3.3,6.19,4005.0,Mixed
-8.034185605002278e+18,5.62,5.72,913.0,Mixed
5.2119219139524e+18,1.74,8.14,1074.0,Mixed
-8.694552139330154e+18,4.0,5.48,3638.0,Gaming
8.149798509935992e+18,6.58,4.8,2800.0,Gaming
8.828946849018305e+18,1.0,8.21,1679.0,Gaming
-3.638291569343393e+18,2.08,9.27,845.0,Mixed
-7.658354079698007e+18,3.34,1.4,4382.0,Mixed
-4.631973748499287e+18,4.43,8.19,4778.0,Mixed
4.809530829290991e+18,5.12,8.23,100.0,Mixed
-6.620626956724943e+18,4.07,7.23,2481.0,Shopping
9.162382041331178e+18,3.77,1.38,3776.0,Streaming
-7.91181143364684e+18,6.68,7.33,8406.0,Shopping
-9.910498995437732e+17,4.28,2.04,2390.0,Streaming
7.348165835743484e+18,1.9,5.19,1151.0,Social Media
6.913239123824873e+17,2.19,9.87,85555.0,Shopping
4.475312106880859e+17,5.83,1.04,38050.0,Social Media
-8.710434377601676e+18,,3.02,22677.0,Streaming
8.541566054413445e+18,3.09,3.06,4255.0,Social Media
-4.449804504367769e+18,6.91,4.07,3973.0,Streaming
-5.89225393987375e+18,3.3,8.53,1504.0,Gaming
-4.67269805247656e+18,3.19,1.76,1009.0,Mixed
8.680786024533908e+18,7.07,,69804.0,Shopping
8.36328765831738e+18,7.8,1.83,1636.0,Mixed
-4.733057933715607e+17,17.724992315432115,6.45,1521.7247390688829,Gaming
6.234842622035576e+18,6.52,8.04,7629.0,Social Media
1.312352699109611e+18,3.24,5.59,4529.0,Social Media
-9.10373066119255e+18,6.6,9.47,4367.0,Mixed
9.102511538676637e+18,7.2,4.94,4639.0,Shopping
1.148923271914508e+18,4.38,8.27,1389.0,Gaming
6.995819250279257e+18,3.0,1.84,3323.0,Social Media
3.290520009571646e+18,1.26,4.85,4367.0,Gaming
5.670905258965733e+18,3.48,8.25,2074.0,Gaming
6.953854789785017e+18,6.51,8.53,743.0,Gaming
7.732252088425688e+18,6.83,9.37,4615.0,Gaming
-1.4880674294201902e+18,6.71,3.0,566.0,Mixed
-7.401578132460108e+18,2.45,5.46,5148.164844988826,Shopping
-8.781035294561192e+18,5.26,7.93,1581.0,Mixed
-7.296149625792378e+18,1.64,6.68,990.0,Social Media
-7.067802333479515e+18,6.25,3.79,,Shopping
-8.432070338421165e+18,,,3195.0,Social Media
-7.6936502604734e+18,5.35,4.06,3443.0,Shopping
-8.352780197384316e+18,4.36,8.13,2864.0,Gaming
-6.26387593140282e+18,,5.3,23112.0,Social Media
6.451595397974206e+18,4.34,7.68,848.0,Streaming
1.4151117259514033e+18,2.88,3.82,3571.0,Streaming
-3.194752219297341e+18,7.57,7.0,,Shopping
-7.332206344003685e+18,2.9,5.51,1053.0,Shopping
1.2821263005520965e+18,6.06,4.96,3463.0,Gaming
5.329798718764212e+18,3.0,8.25,1180.0,Streaming
7.08746400788385e+18,6.41,5.86,51046.0,This is free text for App_Categories_Used
9.042934140304679e+18,2.28,4.41,1195.0,Mixed
1.6354950346548942e+16,5.72,3.94,2372.0,Gaming
3.282834130455946e+18,6.17,5.43,1954.0,Mixed
-7.531072681659201e+18,1.65,1.97,2859.0,Shopping
3.019668998513142e+18,6.92,6.01,4383.0,Mixed
-1.2620231102896154e+18,7.88,2.32,3078.0,Achats
5.372702457538541e+18,1.18,6.40106523489857,1888.0,Mixed
5.816820529421418e+18,2.09,6.43,3135.0,Shopping
-4.461778592216631e+17,4.6,8.15,109.0,Shopping
6.971357127874163e+18,4.05,5.57,3131.0,Gaming
2.308245169514065e+17,6.82,1.24,340.0,Streaming
-8.219376518509696e+18,6.64,2.06,1369.0,Shopping
-2.8125510431404375e+18,7.85,3.893406137018306,1398.0,Social Media
4.255771001809232e+18,7.98,7.94,2072.0,Shopping
-7.571196175475969e+18,3.99,9.11,1012.0,Mixed
8.164879742117745e+18,2.93,7.67,3633.0,Shopping
-8.404727034631525e+18,3.07,1.55,4033.0,Shopping
-3.065425107125169e+18,3.87,6.81,3232.0,Streaming
-2.6845768195956357e+18,2.57,7.62,4054.0,Shopping
-1.368189729626995e+18,6.58,6.6,1312.0,Mixed
3.9839091928056535e+18,6.84,5.97,1679.0,Streaming
-6.129427567612028e+18,4.97,7.57,4245.0,Streaming
3.9746476917227843e+18,3.28,9.98,359.0,Social Media
8.816770453847695e+18,7.05,3.64,3193.0,Mixed
-2.559844611892714e+18,7.28,9.88,4304.0,Mixed
2.3946373182331095e+18,7.63,9.33,922.0,Mixed
2.39212864311544e+18,,7.86,2901.0,Gaming
-8.289427795657261e+18,7.45,6.3,4655.0,Mixed
4.047348597767068e+18,4.6,,80184.0,Gaming
3.4820304673000806e+18,7.41,4.56,2885.0,Mixed
5.890866860240866e+18,1.71,6.11,1018.0,Shopping
2.985825849681315e+18,2.97,17.859143977963722,2280.0,Mixed
-8.912146244991053e+18,2.12,7.19,56800.0,Shopping
7.199818422288128e+18,4.8,8.24,2859.0,Gaming
-6.942142719469622e+18,7.21,6.87,16801.0,Shopping
-6.103749847190922e+18,5.34,5.33,4431.0,Shopping
2.913778363152198e+17,4.82,1.73,944.0,Mixed
-6.264341639694542e+18,5.93,3.08,4278.0,Streaming
-4.9178718383069875e+17,4.08,5.89,4843.0,Gaming
9.212882449771312e+18,3.49,6.12,787.0,Mixed
2.931240671689276e+18,4.76,9.28,1309.0,Gaming
8.01092195718589e+18,7.08,,42684.0,Mixed
-4.584156235181231e+18,5.6,1.82,2880.0,Shopping
1.7731427313187144e+18,7.08,8.21,2332.0,Streaming
-1.1729354338888376e+18,5.34,7.99,4916.0,Social Media
7.043341403186156e+18,7.88,1.5,1390.0,Social Media
8.844582237740923e+18,6.39,7.4,2320.0,Streaming
9.059643409536037e+18,,6.58,2946.0,Social Media
5.817838041949433e+18,,2.57,,Streaming
-5.240984830228107e+18,6.64,8.85,1017.0,Streaming
7.374229125281919e+18,4.09,7.81,3381.0,Shopping
,4.15,4.98,,
2.913778363152198e+17,2.46,6.1,4128.0,Social Media
3.8646020968675564e+18,7.0,3.55,4142.0,Social Media
-6.422176824908211e+17,1.68,4.99,3249.0,Mixed
-2.4894442675650703e+18,6.33,8.69,619.0,Streaming
-6.700451734418426e+18,3.15,7.92,108.0,Mixed
1.5968208335783278e+18,7.43,1.46,3055.0,Streaming
-8.93156580716805e+18,7.8,2.75,4043.0,Shopping
7.562673114802202e+16,5.85,3.15,1774.0,Shopping
-6.159423423374055e+18,2.18,,3871.0,Streaming
-6.992361415919279e+18,4.34,3.03,2721.0,Shopping
-1.6027560710025772e+18,4.32,6.07,1070.0,Mixed
8.807770417436811e+18,2.51,9.31,2386.0,Mixed
-1.3035692985072934e+18,3.29,4.3,3028.0,Streaming
2.771673166306004e+18,7.58,8.9,4075.0,Gaming
7.937213062011228e+18,2.62,8.49,4176.0,Shopping
4.829096533301149e+18,5.46,4.55,2856.0,Social Media
,6.41,7.09,,
-6.412849383004371e+18,5.61,7.1,3496.0,Shopping
5.107689759301306e+18,6.27,6.56,3204.0,Social Media
-7.785306763341798e+18,6.12,4.07,1839.0,Mixed
6.391539416780438e+17,3.97,1.75,44351.0,Gaming
4.754854785925206e+18,4.4,3.85,4849.0,Mixed
6.43776390324593e+17,7.26,6.39,1018.0,Social Media
1.1691256211670769e+18,7.98,5.66,4173.0,This is free text for App_Categories_Used
2.117694480590833e+18,6.79,4.39,716.0,Social Media
3.755121660601194e+18,2.28,5.97,2181.0,Mixed
2.913778363152198e+17,4.91,3.99,4565.0,Shopping
-5.359564076291695e+18,5.84,3.19,768.0,Streaming
-8.251039607195958e+18,2.99,3.06,35435.0,Streaming
8.870810072353194e+18,,5.18,2461.0,Mixed
2.951356826409368e+18,,,4776.0,Gaming
3.589133407568615e+18,2.2,7.79,4698.0,Streaming
-7.973931850766719e+18,3.51,5.61,4787.0,Shopping
8.287847690067229e+18,1.8,7.08,4852.0,Shopping
1.348391860666511e+18,2.45,4.84,4729.0,Gaming
4.178740045296608e+18,5.25,9.96,585.0,Gaming
5.863456155875433e+18,3.05,15.769227134467762,1978.0,Shopping
-1.596221126047143e+18,7.32,3.04,1641.0,Social Media
5.101671009882495e+18,2.96,9.58,4023.0,Gaming
-9.080440453307272e+18,3.45,2.09,748.0,Shopping
4.1548439869327386e+17,,3.17,67015.0,Social Media
1.840126275740086e+18,7.08,7.3,4328.0,Social Media
2.0680581861397885e+18,4.68,8.42,990.0,Gaming
-3.414148816099343e+18,5.34,2.29,3226.0,Shopping
6.837337291234629e+18,5.56,8.08,3998.0,Streaming
-6.005884767794364e+17,6.81,4.45,4165.0,Mixed
-2.9377027449491497e+18,7.64,9.79,2750.0,Gaming
-2.6991146457971635e+18,19.30548899929056,6.74,2212.0,Gaming
4.831092578873728e+18,4.58,6.28,3196.0,Shopping
-5.580166553656373e+18,1.63,7.75,2936.0,Streaming
3.366364170805111e+18,3.65,9.17,11190.642458577064,Gaming
5.908528899799319e+17,1.17,1.41,654.0,Streaming
-4.638226661293782e+18,5.68,1.85,1843.0,Streaming
7.270558609029916e+18,7.47,2.09,4070.0,Shopping
-1.176945064876054e+17,4.79,7.13,1321.0,Gaming
8.8347473981831e+16,1.71,1.65,3416.0,Streaming
7.085396430025233e+18,7.05,7.82,2773.0,Gaming
7.676919434538597e+18,1.58,7.47,2022.0,Medios sociales
-1.045505214054445e+18,3.64,3.64,1414.0,Mixed
-5.206808524657991e+18,1.28,4.53,4991.0,Gaming
4.812578238142639e+18,4.28,9.9,3319.0,Streaming
2.334779561093402e+18,6.36,9.56,1478.0,Streaming
8.673603536227582e+18,7.24,8.95,,Gaming
-5.280372654666887e+18,,1.16,,Mixed
6.904293838324726e+17,5.56,8.43,1873.0,Streaming
4.680026478023873e+18,,,67373.0,Mixed
3.492627828743779e+18,,,,Mixed
-2.542522841510764e+18,5.68,1.78,117.0,Streaming
1.357989398991214e+17,3.5523681801057467,6.0,247.0,Streaming
-9.015125768556777e+18,1.2,8.64,902.0,Social Media
2.913778363152198e+17,2.33,8.8,1233.0,Social Media
-6.198445389791931e+18,5.49,8.04,321.0,Social Media
-2.8740608799584184e+18,2.13,6.47,3604.0,Streaming
-1.809550402781015e+18,6.47,1.91,2450.0,Shopping
-4.0728808277524413e+18,7.59,2.24,2918.0,Streaming
-3.2496280511235727e+18,2.5,9.56,1234.0,Gaming
8.741262672723085e+18,3.76,5.1,3786.0,Streaming
7.100448310343786e+18,7.23,4.93,3134.0,Social Media
-3.55230148007893e+18,4.5,5.83,2766.0,Mixed
-5.974414797175297e+18,5.99,7.79,2867.0,Shopping
1.3531509037789947e+18,2.07,9.3,3282.0,Social Media
-4.636914793136394e+18,5.59,5.24,3539.0,Gaming
1.8365111675514207e+18,1.78,9.71,1804.0,Streaming
4.1274648261280573e+18,2.75,7.16,69495.0,Streaming
-6.742762861051245e+18,1.73,8.5,133.0,Gaming
-5.141304374910002e+18,75.45,2.82,1963.0,Streaming
-3.295911279726244e+18,1.04,5.68,848.0,Social Media
-4.48496331694765e+18,1.42,6.45,498.0,Gaming
8.959349344410674e+18,5.14,,173.0,Mixed
-6.815700791578033e+18,6.35,5.71,1278.0,Social Media
7.737947002081791e+18,3.81,4.48,2505.0,Social Media
7.508471030195872e+18,2.05,6.89,2045.0,Streaming
-7.435881175985545e+18,7.45,3.87,1361.0,Streaming
5.713083255003929e+18,6.09,1.6,3468.0,Mixed
-1.1268519706939732e+18,5.69,4.28,1866.0,Mixed
-4.5538520567334625e+18,3.8,4.53,4544.0,Mixed
-7.941376814337356e+18,3.88,3.58,941.0,Streaming
-5.462202949151382e+18,1.49,1.24,1198.0,Mixed
7.334689887930129e+17,4.65,6.65,2953.0,Gaming
3.705968470220974e+18,7.83,3.37,,Gaming
-2.1742117399667328e+18,3.34,3.92,1756.0,Social Media
6.819460361716252e+18,1.96,5.32,530.0,Streaming
5.473635354029571e+18,5.06,4.82,4009.0,Shopping
1.55907671773281e+18,7.84,2.82,3162.0,This is free text for App_Categories_Used
-4.0452879319753574e+18,6.65,7.76,174.0,Social Media
-8.354072718748032e+17,7.06,3.64,273.0,Mixed
-4.715980846667552e+18,2.94,3.26,2388.0,Social Media
1.6884326512829612e+18,1.74,2.41,2117.0,Mixed
7.131496868165342e+18,6.49,8.3,1494.0,Shopping
,4.6,2.09,,
-3.628091334184357e+18,3.98,8.32,926.0,Shopping
6.476447384370424e+18,7.24,6.98,1218.0,Gaming
-5.714742285709961e+18,7.5,1.37,2707.0,Social Media
-4.788261881764898e+18,3.23,8.48,1939.0,Mixed
-8.462966986329197e+18,7.51,2.77,1597.0,Streaming
